"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"36870099999","2019-01-07T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0070,1","-0098,1","10166,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09130,1","2,1,004,1,+999,9",,,"SYN04836870 429// 00000 11070 21098 39130 40166 52004=",
"36870099999","2019-01-08T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0043,1","-0117,1","10155,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09129,1","8,1,001,1,+999,9",,"3,99,0020,1,999","SYN06836870 429// 01401 11043 21117 39129 40155 58001 333 91102 555 1/113=",
"36870099999","2019-01-08T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","-0036,1","-0106,1","10161,1",,"0006,3,1,000600,9,9",,,,"02,1,+00800,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","27,9",,"99999,9,09137,1","3,1,008,1,+999,9",,,"SYN08636870 32598 50000 11036 21106 39137 40161 53008 82901 333 43006 55075 555 21071 7000/=",
"36870099999","2019-01-08T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0055,1","-0092,1","10125,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,-0071,1","99999,9,09137,1","4,1,000,1,+999,9",,,"SYN06436870 32998 70000 10055 21092 39137 40125 54000 80001 333 21071=","Q01    003SCCGA1"
"36870099999","2019-01-08T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0060,1","-0065,1","10124,1",,,,,,"04,1,+99999,9,04,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,99999,9,99,9,99,9",,,"99999,9,09138,1","3,1,001,1,+999,9",,,"SYN05436870 42998 80000 10060 21065 39138 40124 53001 84013=",
"36870099999","2019-01-08T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0026,1","-0058,1","10141,1",,,,,,"05,1,+99999,9,05,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,99999,9,99,9,99,9",,,"99999,9,09141,1","2,1,003,1,+999,9",,,"SYN06436870 42997 80000 10026 21058 39141 40141 52003 85022 555 1/101=",
"36870099999","2019-01-08T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0007,1","-0073,1","10175,1",,,,,,"05,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,99999,9,99,9,99,9",,"240,M,+0075,1","99999,9,09166,1","3,1,025,1,+999,9",,,"SYN06436870 329// 82401 10007 21073 39166 40175 53025 85072 333 10075=",
"36870099999","2019-01-08T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0019,1","-0090,1","10206,1",,,,,,"05,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,99999,9,99,9,99,9",,"120,M,+0075,1","99999,9,09197,1","2,1,031,1,+999,9",,,"SYN06436870 329// 82801 10019 21090 39197 40206 52031 85071 333 10075=",
"36870099999","2019-01-08T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","160,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0035,1","+0002,1","10230,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09225,1","2,1,028,1,+999,9","80,1",,"SYN06036870 415// 81602 10035 20002 39225 40230 52028 78082 889//=",
"36870099999","2019-01-09T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0013,1","+0005,1","10243,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09230,1","2,1,005,1,+999,9","26,1","3,99,0060,1,999","SYN08036870 415// 80000 10013 20005 39230 40243 52005 72682 889// 333 91106 555 1/000=",
"36870099999","2019-01-09T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0031,1","+0008,1","10254,1","00,0030,3,1",,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"240,N,-0004,1","99999,9,09247,1","2,1,004,1,+999,9","80,1",,"SYN07636870 11597 83601 10031 20008 39247 40254 52004 60030 78082 889// 333 21004=",
"36870099999","2019-01-09T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0017,1","-0001,1","10252,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09240,1","8,1,007,1,+999,9","02,1",,"SYN06036870 41597 80201 10017 21001 39240 40252 58007 70282 889//=",
"36870099999","2019-01-09T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004000,1,9,9","+0006,1","-0005,1","10251,1",,,,"8,1,02,1","2,1,02,1","03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09235,1","7,1,005,1,+999,9","10,1",,"SYN07036870 41596 80000 10006 21005 39235 40251 57005 71082 83971 555 1/101=",
"36870099999","2019-01-09T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0007,1","-0013,1","10235,1","00,0000,9,1",,,"2,1,02,1","2,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0039,1","99999,9,09216,1","7,1,014,1,+999,9","10,1",,"SYN07636870 119// 50000 11007 21013 39216 40235 57014 69900 71022 80001 333 10039=","Q01  00002PRCP00Q02    003SCCGA1"
"36870099999","2019-01-09T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0027,1","-0030,1","10222,1",,,,"4,1,02,1","2,1,02,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09197,1","7,1,019,1,+999,9","45,1",,"SYN05436870 41/// 90000 11027 21030 39197 40222 57019 74542=",
"36870099999","2019-01-10T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0007,1","-0013,1","10235,1","00,0000,9,1",,,"2,1,02,1","2,1,02,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0039,1","99999,9,09216,1","7,1,014,1,+999,9","10,1",,"SYN07636870 119// 50000 11007 21013 39216 40235 57014 69900 71022 80001 333 10039=","Q01  00002PRCP00Q02    003SCCGA1"
"36870099999","2019-01-10T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","020000,1,9,9","-0039,1","-0049,1","10210,1",,"0005,3,1,000500,9,9",,,,"99,9,+99999,9,01,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9","27,9",,"99999,9,09181,1","7,1,010,1,+999,9",,,"SYN08636870 32998 30000 11039 21049 39181 40210 57010 80009 333 43005 55000 555 21041 7990/=","Q01    003SCCGA1"
"36870099999","2019-01-10T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0015,1","-0027,1","10188,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,-0041,1","99999,9,09181,1","4,1,000,1,+999,9",,,"SYN06436870 32998 60000 10015 21027 39181 40188 54000 80001 333 21041=","Q01    003SCCGA1"
"36870099999","2019-01-10T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0019,1","-0013,1","10177,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09172,1","7,1,009,1,+999,9",,,"SYN05436870 42997 80201 10019 21013 39172 40177 57009 80001=","Q01    003SCCGA1"
"36870099999","2019-01-10T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","00120,1,W,N","000500,1,9,9","-0016,1","-0025,1","10195,1",,,,"4,1,02,1","2,1,02,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09176,1","3,1,004,1,+999,9","45,1",,"SYN06436870 41/93 90000 11016 21025 39176 40195 53004 74542 555 1/101=",
"36870099999","2019-01-10T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0028,1","-0032,1","10197,1",,,,"4,1,02,1","2,1,02,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"240,M,+0030,1","99999,9,09173,1","8,1,003,1,+999,9","45,1",,"SYN06436870 31/// 90000 11028 21032 39173 40197 58003 74542 333 10030=",
"36870099999","2019-01-10T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0035,1","-0040,1","10199,1",,,,"4,1,02,1","4,1,02,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0030,1","99999,9,09173,1","4,1,000,1,+999,9","45,1",,"SYN06436870 31/// 90000 11035 21040 39173 40199 54000 74544 333 10030=",
"36870099999","2019-01-10T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0047,1","-0056,1","10213,1",,,,"4,1,02,1","4,1,02,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09181,1","3,1,008,1,+999,9","45,1",,"SYN05436870 41/// 90000 11047 21056 39181 40213 53008 74544=",
"36870099999","2019-01-11T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0055,1","-0072,1","10212,1",,,,"4,1,02,1","4,1,02,1","08,1,+00450,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09177,1","8,1,004,1,+999,9","10,1","3,99,0020,1,999","SYN08036870 414// 80000 11055 21072 39177 40212 58004 71044 886// 333 91102 555 1/105=",
"36870099999","2019-01-11T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","001000,1,9,9","-0054,1","-0064,1","10214,1",,"0005,3,1,000500,9,9",,"2,1,02,1","2,1,02,1","08,1,+00450,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","27,9",,"99999,9,09179,1","3,1,002,1,+999,9","10,1",,"SYN09236870 31494 80000 11054 21064 39179 40214 53002 71022 886// 333 43005 93401 555 21056 7000/=",
"36870099999","2019-01-11T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","001000,1,9,9","-0043,1","-0052,1","10207,1",,,,"2,1,02,1","2,1,02,1","08,1,+00250,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00250,1,99,9,99,9",,"240,N,-0056,1","99999,9,09177,1","8,1,002,1,+999,9","10,1",,"SYN07036870 31394 80000 11043 21052 39177 40207 58002 71022 886// 333 21056=",
"36870099999","2019-01-11T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004000,1,9,9","-0021,1","-0045,1","10194,1",,,,"2,1,02,1","2,1,02,1","08,1,+00450,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09173,1","7,1,004,1,+999,9","10,1",,"SYN06036870 41496 80000 11021 21045 39173 40194 57004 71022 886//=",
"36870099999","2019-01-11T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004000,1,9,9","-0033,1","-0047,1","10215,1",,,,"2,1,02,1","2,1,02,1","08,1,+00450,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09188,1","3,1,015,1,+999,9","10,1",,"SYN07036870 41496 80000 11033 21047 39188 40215 53015 71022 886// 555 13104=",
"36870099999","2019-01-11T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0024,1","-0059,1","10248,1",,,,,,"04,1,+00450,1,09,1","99,9,+99999,9,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00450,1,99,9,99,9",,"240,M,-0016,1","99999,9,09221,1","2,1,033,1,+999,9",,,"SYN06436870 324// 80000 11024 21059 39221 40248 52033 8491/ 333 11016=",
"36870099999","2019-01-11T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0013,1","-0060,1","10255,1",,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,,"99999,9,09240,1","2,1,019,1,+999,9",,,"SYN06436870 329// 80000 10013 21060 39240 40255 52019 8803/ 333 11016=","Q01-1.6  2EATMX "
"36870099999","2019-01-11T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0008,1","-0007,1","10275,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09257,1","2,1,017,1,+999,9","85,1",,"SYN06036870 415// 81401 10008 21007 39257 40275 52017 78582 889//=",
"36870099999","2019-01-12T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0001,1","-0002,1","10299,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09276,1","2,1,019,1,+999,9","85,1","3,99,0030,1,999","SYN08036870 415// 80000 10001 21002 39276 40299 52019 78582 889// 333 91103 555 1/101=",
"36870099999","2019-01-12T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004000,1,9,9","-0011,1","-0024,1","10340,1","00,0070,3,1",,,"8,1,02,1","2,1,02,1","08,1,+00450,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"240,N,-0024,1","99999,9,09309,1","2,1,012,1,+999,9","85,1",,"SYN08236870 11496 80000 11011 21024 39309 40340 52012 60070 78582 889// 333 21024 93719=",
"36870099999","2019-01-12T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","-0006,1","-0030,1","10337,1",,,,"8,1,02,1","8,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09307,1","8,1,002,1,+999,9","85,1",,"SYN07036870 41596 80201 11006 21030 39307 40337 58002 78588 889// 333 93715=",
"36870099999","2019-01-12T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","010000,1,9,9","-0016,1","-0036,1","10348,1",,,,"8,1,02,1","2,1,02,1","03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09314,1","3,1,007,1,+999,9","02,1",,"SYN07036870 41597 60101 11016 21036 39314 40348 53007 70282 83931 555 1/106=",
"36870099999","2019-01-12T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","999999,9,9,9","-0054,1","-0068,1","10370,1","00,0003,3,1",,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,-0003,1","99999,9,09320,1","8,1,004,1,+999,9",,,"SYN07036870 129// 30000 11054 21068 39320 40370 58004 69930 80001 333 11003=","Q01    003SCCGA1"
"36870099999","2019-01-12T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0063,1","-0082,1","10364,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09310,1","7,1,010,1,+999,9",,,"SYN04836870 429// 00000 11063 21082 39310 40364 57010=",
"36870099999","2019-01-13T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0069,1","-0093,1","10351,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09296,1","7,1,014,1,+999,9",,"3,99,0030,1,999","SYN06836870 429// 00000 11069 21093 39296 40351 57014 333 91103 555 1/117=",
"36870099999","2019-01-13T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","-0076,1","-0093,1","10358,1",,"0012,3,1,001200,9,9","99,999,1,9",,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","23,9",,"99999,9,09300,1","3,1,004,1,+999,9",,,"SYN08636870 32997 00000 11076 21093 39300 40358 53004 333 47012 55000 93199 555 21076 7993/=",
"36870099999","2019-01-13T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","-0027,1","-0081,1","10334,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"240,N,-0076,1","99999,9,09296,1","8,1,004,1,+999,9",,,"SYN05836870 32997 00000 11027 21081 39296 40334 58004 333 21076=",
"36870099999","2019-01-13T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","-0003,1","-0073,1","10306,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09280,1","7,1,016,1,+999,9",,,"SYN04836870 42997 00000 11003 21073 39280 40306 57016=",
"36870099999","2019-01-13T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","-0045,1","-0061,1","10314,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09272,1","7,1,008,1,+999,9",,,"SYN06436870 42997 60000 11045 21061 39272 40314 57008 80001 555 1/112=","Q01    003SCCGA1"
"36870099999","2019-01-13T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","999999,9,9,9","-0062,1","-0077,1","10315,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,M,+0000,1","99999,9,09267,1","7,1,005,1,+999,9",,,"SYN06436870 329// 20000 11062 21077 39267 40315 57005 80001 333 10000=","Q01    003SCCGA1"
"36870099999","2019-01-13T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0086,1","-0097,1","10311,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0000,1","99999,9,09254,1","7,1,013,1,+999,9",,,"SYN05836870 329// 00000 11086 21097 39254 40311 57013 333 10000=",
"36870099999","2019-01-13T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0096,1","-0108,1","10301,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09241,1","7,1,013,1,+999,9",,,"SYN04836870 429// 00000 11096 21108 39241 40301 57013=",
"36870099999","2019-01-14T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0104,1","-0120,1","10285,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09223,1","7,1,018,1,+999,9",,"3,99,0020,1,999","SYN07436870 429// 80000 11104 21120 39223 40285 57018 80001 333 91102 555 1/119=","Q01    003SCCGA1"
"36870099999","2019-01-14T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","-0085,1","-0104,1","10258,1",,"0011,3,1,001100,9,9",,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9","23,9",,"99999,9,09207,1","7,1,016,1,+999,9",,,"SYN08636870 32998 80000 11085 21104 39207 40258 57016 80001 333 47011 55067 555 21104 7000/=","Q01    003SCCGA1"
"36870099999","2019-01-14T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0000,1","-0054,1","10207,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,-0104,1","99999,9,09193,1","7,1,014,1,+999,9",,,"SYN06436870 32998 80000 10000 21054 39193 40207 57014 80001 333 21104=","Q01    003SCCGA1"
"36870099999","2019-01-14T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0027,1","-0053,1","10184,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09181,1","7,1,012,1,+999,9",,,"SYN05436870 42998 80101 10027 21053 39181 40184 57012 80003=","Q01    003SCCGA1"
"36870099999","2019-01-14T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","-0009,1","-0059,1","10189,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09173,1","7,1,008,1,+999,9",,,"SYN06436870 42997 70000 11009 21059 39173 40189 57008 80002 555 1/109=","Q01    003SCCGA1"
"36870099999","2019-01-14T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0037,1","-0054,1","10192,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,M,+0030,1","99999,9,09166,1","7,1,007,1,+999,9",,,"SYN06436870 329// 60000 11037 21054 39166 40192 57007 80002 333 10030=","Q01    003SCCGA1"
"36870099999","2019-01-14T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0035,1","-0059,1","10169,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0030,1","99999,9,09146,1","7,1,020,1,+999,9",,,"SYN06436870 329// 60000 11035 21059 39146 40169 57020 80002 333 10030=","Q01    003SCCGA1"
"36870099999","2019-01-14T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0038,1","-0066,1","10165,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09141,1","7,1,005,1,+999,9",,,"SYN05436870 429// 80000 11038 21066 39141 40165 57005 80002=","Q01    003SCCGA1"
"36870099999","2019-01-15T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0037,1","-0079,1","10157,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09134,1","7,1,007,1,+999,9",,"3,99,0020,1,999","SYN07436870 429// 80000 11037 21079 39134 40157 57007 80002 333 91102 555 1/109=","Q01    003SCCGA1"
